Date,Price_BTC,Price_LINK
2018-03-09,9420.85488958591,0.4893834530744542
2018-03-10,9276.33759031006,0.48025935176356677
2018-03-11,8890.86580399612,0.4722983362870366
2018-03-12,9512.45611286134,0.5118823101189964
2018-03-13,9232.70587979953,0.5126081881517227
2018-03-14,9216.53097626842,0.5568312094427035
2018-03-15,8307.22338626638,0.4481738211721918
2018-03-16,8359.36528334063,0.4263885797996253
2018-03-17,8520.00815917187,0.43762136181054795
2018-03-18,8063.4097921227,0.3816637181836032
2018-03-19,8217.84219996114,0.3730335222571015
2018-03-20,8640.52143024258,0.3853998368049414
2018-03-21,8926.82049620007,0.3937510715602108
2018-03-22,8970.31790627893,0.44757059545499517
2018-03-23,8736.38576909829,0.42142190647678324
2018-03-24,8824.59283177853,0.4104793135737564
2018-03-25,8621.15079225785,0.4201074247534931
2018-03-26,8478.63819558905,0.4073205553809125
2018-03-27,8186.19606281355,0.3726131281840011
2018-03-28,7836.76304425289,0.3467806657629637
2018-03-29,7930.77954092755,0.35129245287975686
2018-03-30,7126.89519256736,0.2806410103395506
2018-03-31,6897.26857786945,0.28949793562943693
2018-04-01,6975.27531402076,0.2813859966712322
2018-04-02,6836.57232729678,0.2629464758883533
2018-04-03,7080.41723231299,0.27484884854867947
2018-04-04,7464.35609406668,0.29713679916151553
2018-04-05,6845.31597826858,0.2892663653746662
2018-04-06,6855.42230460675,0.2887598139178785
2018-04-07,6628.75445585626,0.2757851827798853
2018-04-08,6884.47723505995,0.3035240106575283
2018-04-09,6984.8089659738,0.3238930609021685
2018-04-10,6778.4915700774,0.31018706889731823
2018-04-11,6829.31650379539,0.3566977822730633
2018-04-12,6925.10199547663,0.35681872823230454
2018-04-13,7836.39699399927,0.3830851510235566
2018-04-14,7845.75284010594,0.3790784450128189
2018-04-15,7897.71993085806,0.3893721846359322
2018-04-16,8258.06708369755,0.41943773717873134
2018-04-17,8030.99926195254,0.407727567514725
2018-04-18,7873.63551010255,0.4177466008793247
2018-04-19,8097.41823310301,0.4426406340780153
2018-04-20,8277.46063916253,0.48362083807863676
2018-04-21,8499.45000871487,0.4811779918772456
2018-04-22,8878.42826029723,0.4899742585847869
2018-04-23,8769.01199947348,0.49677500943948555
2018-04-24,8881.39170434545,0.49043834560002647
2018-04-25,9716.48975733072,0.535110678040081
2018-04-26,8825.2025000693,0.43641215863183325
2018-04-27,9221.86802618436,0.48544740681046183
2018-04-28,8940.38112200719,0.45171884478239194
2018-04-29,9249.65952508923,0.4796164850961695
2018-04-30,9325.62885104679,0.5112855334061484
2018-05-01,9198.18950997327,0.5392131753920526
2018-05-02,9024.3875117766,0.5446569078609808
2018-05-03,9122.65301383019,0.5585337538737093
2018-05-04,9551.13518381566,0.5575448852477686
2018-05-05,9634.53822597227,0.5790438209731169
