,index,price_x,price_BTC,week_number_x,year_x,weekyear,price,week_number_y,20W MA,year_y,price above BTC 20W MA
0,2013-04-28 00:00:00.000,135.3,135.3,17,2013,172013,135.3,17,,2013.0,False
1,2013-04-29 00:00:00.000,141.96,141.96,18,2013,182013,116.79,18,,2013.0,False
2,2013-04-30 00:00:00.000,135.3,135.3,18,2013,182013,116.79,18,,2013.0,False
3,2013-05-01 00:00:00.000,117.0,117.0,18,2013,182013,116.79,18,,2013.0,False
4,2013-05-02 00:00:00.000,103.43,103.43,18,2013,182013,116.79,18,,2013.0,False
5,2013-05-03 00:00:00.000,91.01,91.01,18,2013,182013,116.79,18,,2013.0,False
6,2013-05-04 00:00:00.000,111.25,111.25,18,2013,182013,116.79,18,,2013.0,False
7,2013-05-05 00:00:00.000,116.79,116.79,18,2013,182013,116.79,18,,2013.0,False
8,2013-05-06 00:00:00.000,118.33,118.33,19,2013,192013,114.713,19,,2013.0,False
9,2013-05-07 00:00:00.000,106.4,106.4,19,2013,192013,114.713,19,,2013.0,False
10,2013-05-08 00:00:00.000,112.64,112.64,19,2013,192013,114.713,19,,2013.0,False
11,2013-05-09 00:00:00.000,113.0,113.0,19,2013,192013,114.713,19,,2013.0,False
12,2013-05-10 00:00:00.000,118.78,118.78,19,2013,192013,114.713,19,,2013.0,False
13,2013-05-11 00:00:00.000,113.01,113.01,19,2013,192013,114.713,19,,2013.0,False
14,2013-05-12 00:00:00.000,114.713,114.713,19,2013,192013,114.713,19,,2013.0,False
15,2013-05-13 00:00:00.000,117.18,117.18,20,2013,202013,120.501,20,,2013.0,False
16,2013-05-14 00:00:00.000,114.5,114.5,20,2013,202013,120.501,20,,2013.0,False
17,2013-05-15 00:00:00.000,114.156,114.156,20,2013,202013,120.501,20,,2013.0,False
18,2013-05-16 00:00:00.000,115.5,115.5,20,2013,202013,120.501,20,,2013.0,False
19,2013-05-17 00:00:00.000,123.1,123.1,20,2013,202013,120.501,20,,2013.0,False
20,2013-05-18 00:00:00.000,123.88,123.88,20,2013,202013,120.501,20,,2013.0,False
21,2013-05-19 00:00:00.000,120.501,120.501,20,2013,202013,120.501,20,,2013.0,False
22,2013-05-20 00:00:00.000,122.58,122.58,21,2013,212013,134.6,21,,2013.0,False
23,2013-05-21 00:00:00.000,122.9,122.9,21,2013,212013,134.6,21,,2013.0,False
24,2013-05-22 00:00:00.000,123.0,123.0,21,2013,212013,134.6,21,,2013.0,False
25,2013-05-23 00:00:00.000,125.748,125.748,21,2013,212013,134.6,21,,2013.0,False
26,2013-05-24 00:00:00.000,131.7,131.7,21,2013,212013,134.6,21,,2013.0,False
27,2013-05-25 00:00:00.000,130.77,130.77,21,2013,212013,134.6,21,,2013.0,False
28,2013-05-26 00:00:00.000,134.6,134.6,21,2013,212013,134.6,21,,2013.0,False
29,2013-05-27 00:00:00.000,128.985,128.985,22,2013,222013,121.3,22,,2013.0,False
30,2013-05-28 00:00:00.000,129.179,129.179,22,2013,222013,121.3,22,,2013.0,False
31,2013-05-29 00:00:00.000,132.13,132.13,22,2013,222013,121.3,22,,2013.0,False
32,2013-05-30 00:00:00.000,127.401,127.401,22,2013,222013,121.3,22,,2013.0,False
33,2013-05-31 00:00:00.000,127.98,127.98,22,2013,222013,121.3,22,,2013.0,False
34,2013-06-01 00:00:00.000,129.09,129.09,22,2013,222013,121.3,22,,2013.0,False
35,2013-06-02 00:00:00.000,121.3,121.3,22,2013,222013,121.3,22,,2013.0,False
36,2013-06-03 00:00:00.000,121.16,121.16,23,2013,232013,108.401,23,,2013.0,False
37,2013-06-05 00:00:00.000,121.309,121.309,23,2013,232013,108.401,23,,2013.0,False
38,2013-06-06 00:00:00.000,121.714,121.714,23,2013,232013,108.401,23,,2013.0,False
39,2013-06-07 00:00:00.000,119.0,119.0,23,2013,232013,108.401,23,,2013.0,False
40,2013-06-08 00:00:00.000,110.09,110.09,23,2013,232013,108.401,23,,2013.0,False
41,2013-06-09 00:00:00.000,108.401,108.401,23,2013,232013,108.401,23,,2013.0,False
42,2013-06-10 00:00:00.000,99.7497,99.7497,24,2013,242013,99.99,24,,2013.0,False
43,2013-06-11 00:00:00.000,105.99,105.99,24,2013,242013,99.99,24,,2013.0,False
44,2013-06-12 00:00:00.000,108.9,108.9,24,2013,242013,99.99,24,,2013.0,False
45,2013-06-13 00:00:00.000,108.4,108.4,24,2013,242013,99.99,24,,2013.0,False
46,2013-06-14 00:00:00.000,102.769,102.769,24,2013,242013,99.99,24,,2013.0,False
47,2013-06-15 00:00:00.000,98.399,98.399,24,2013,242013,99.99,24,,2013.0,False
48,2013-06-16 00:00:00.000,99.99,99.99,24,2013,242013,99.99,24,,2013.0,False
49,2013-06-17 00:00:00.000,100.42,100.42,25,2013,252013,107.25,25,,2013.0,False
50,2013-06-18 00:00:00.000,102.0,102.0,25,2013,252013,107.25,25,,2013.0,False
51,2013-06-19 00:00:00.000,106.55,106.55,25,2013,252013,107.25,25,,2013.0,False
52,2013-06-20 00:00:00.000,107.9,107.9,25,2013,252013,107.25,25,,2013.0,False
53,2013-06-21 00:00:00.000,110.91,110.91,25,2013,252013,107.25,25,,2013.0,False
54,2013-06-22 00:00:00.000,109.015,109.015,25,2013,252013,107.25,25,,2013.0,False
55,2013-06-23 00:00:00.000,107.25,107.25,25,2013,252013,107.25,25,,2013.0,False
56,2013-06-24 00:00:00.000,108.0,108.0,26,2013,262013,95.3886,26,,2013.0,False
57,2013-06-25 00:00:00.000,102.443,102.443,26,2013,262013,95.3886,26,,2013.0,False
58,2013-06-26 00:00:00.000,103.691,103.691,26,2013,262013,95.3886,26,,2013.0,False
59,2013-06-27 00:00:00.000,103.39,103.39,26,2013,262013,95.3886,26,,2013.0,False
60,2013-06-28 00:00:00.000,99.66,99.66,26,2013,262013,95.3886,26,,2013.0,False
61,2013-06-29 00:00:00.000,93.3311,93.3311,26,2013,262013,95.3886,26,,2013.0,False
62,2013-06-30 00:00:00.000,95.3886,95.3886,26,2013,262013,95.3886,26,,2013.0,False
63,2013-07-01 00:00:00.000,97.504,97.504,27,2013,272013,68.0831,27,,2013.0,False
64,2013-07-02 00:00:00.000,89.489,89.489,27,2013,272013,68.0831,27,,2013.0,False
65,2013-07-03 00:00:00.000,90.797,90.797,27,2013,272013,68.0831,27,,2013.0,False
66,2013-07-04 00:00:00.000,78.8,78.8,27,2013,272013,68.0831,27,,2013.0,False
67,2013-07-05 00:00:00.000,78.48,78.48,27,2013,272013,68.0831,27,,2013.0,False
68,2013-07-06 00:00:00.000,67.809,67.809,27,2013,272013,68.0831,27,,2013.0,False
69,2013-07-07 00:00:00.000,68.0831,68.0831,27,2013,272013,68.0831,27,,2013.0,False
70,2013-07-08 00:00:00.000,77.502,77.502,28,2013,282013,95.58,28,,2013.0,False
71,2013-07-09 00:00:00.000,76.3915,76.3915,28,2013,282013,95.58,28,,2013.0,False
72,2013-07-10 00:00:00.000,77.0,77.0,28,2013,282013,95.58,28,,2013.0,False
73,2013-07-11 00:00:00.000,85.75,85.75,28,2013,282013,95.58,28,,2013.0,False
74,2013-07-12 00:00:00.000,93.804,93.804,28,2013,282013,95.58,28,,2013.0,False
75,2013-07-13 00:00:00.000,88.0622,88.0622,28,2013,282013,95.58,28,,2013.0,False
76,2013-07-14 00:00:00.000,95.58,95.58,28,2013,282013,95.58,28,,2013.0,False
77,2013-07-15 00:00:00.000,94.0,94.0,29,2013,292013,89.28,29,,2013.0,False
78,2013-07-16 00:00:00.000,97.301,97.301,29,2013,292013,89.28,29,,2013.0,False
79,2013-07-17 00:00:00.000,98.9796,98.9796,29,2013,292013,89.28,29,,2013.0,False
80,2013-07-18 00:00:00.000,97.8,97.8,29,2013,292013,89.28,29,,2013.0,False
81,2013-07-19 00:00:00.000,88.7869,88.7869,29,2013,292013,89.28,29,,2013.0,False
82,2013-07-20 00:00:00.000,91.572,91.572,29,2013,292013,89.28,29,,2013.0,False
83,2013-07-21 00:00:00.000,89.28,89.28,29,2013,292013,89.28,29,,2013.0,False
84,2013-07-22 00:00:00.000,90.3672,90.3672,30,2013,302013,94.005,30,,2013.0,False
85,2013-07-23 00:00:00.000,91.7024,91.7024,30,2013,302013,94.005,30,,2013.0,False
86,2013-07-24 00:00:00.000,94.5806,94.5806,30,2013,302013,94.005,30,,2013.0,False
87,2013-07-25 00:00:00.000,94.525,94.525,30,2013,302013,94.005,30,,2013.0,False
88,2013-07-26 00:00:00.000,96.9499,96.9499,30,2013,302013,94.005,30,,2013.0,False
89,2013-07-27 00:00:00.000,94.13,94.13,30,2013,302013,94.005,30,,2013.0,False
90,2013-07-28 00:00:00.000,94.005,94.005,30,2013,302013,94.005,30,,2013.0,False
91,2013-07-29 00:00:00.000,98.5759,98.5759,31,2013,312013,104.86,31,,2013.0,False
92,2013-07-30 00:00:00.000,101.5,101.5,31,2013,312013,104.86,31,,2013.0,False
93,2013-07-31 00:00:00.000,110.34,110.34,31,2013,312013,104.86,31,,2013.0,False
94,2013-08-01 00:00:00.000,106.23,106.23,31,2013,312013,104.86,31,,2013.0,False
95,2013-08-02 00:00:00.000,101.61,101.61,31,2013,312013,104.86,31,,2013.0,False
96,2013-08-03 00:00:00.000,103.7,103.7,31,2013,312013,104.86,31,,2013.0,False
97,2013-08-04 00:00:00.000,104.86,104.86,31,2013,312013,104.86,31,,2013.0,False
98,2013-08-05 00:00:00.000,106.56,106.56,32,2013,322013,103.77,32,,2013.0,False
99,2013-08-06 00:00:00.000,105.841,105.841,32,2013,322013,103.77,32,,2013.0,False
100,2013-08-07 00:00:00.000,106.75,106.75,32,2013,322013,103.77,32,,2013.0,False
101,2013-08-08 00:00:00.000,101.672,101.672,32,2013,322013,103.77,32,,2013.0,False
102,2013-08-09 00:00:00.000,103.4,103.4,32,2013,322013,103.77,32,,2013.0,False
103,2013-08-10 00:00:00.000,102.71,102.71,32,2013,322013,103.77,32,,2013.0,False
104,2013-08-11 00:00:00.000,103.77,103.77,32,2013,322013,103.77,32,,2013.0,False
105,2013-08-12 00:00:00.000,105.18,105.18,33,2013,332013,114.4,33,,2013.0,False
106,2013-08-13 00:00:00.000,106.068,106.068,33,2013,332013,114.4,33,,2013.0,False
107,2013-08-14 00:00:00.000,111.621,111.621,33,2013,332013,114.4,33,,2013.0,False
108,2013-08-15 00:00:00.000,111.87,111.87,33,2013,332013,114.4,33,,2013.0,False
109,2013-08-16 00:00:00.000,109.867,109.867,33,2013,332013,114.4,33,,2013.0,False
110,2013-08-17 00:00:00.000,112.74,112.74,33,2013,332013,114.4,33,,2013.0,False
111,2013-08-18 00:00:00.000,114.4,114.4,33,2013,332013,114.4,33,,2013.0,False
112,2013-08-19 00:00:00.000,118.782,118.782,34,2013,342013,122.0,34,,2013.0,False
113,2013-08-20 00:00:00.000,120.5,120.5,34,2013,342013,122.0,34,,2013.0,False
114,2013-08-21 00:00:00.000,121.51,121.51,34,2013,342013,122.0,34,,2013.0,False
115,2013-08-22 00:00:00.000,122.499,122.499,34,2013,342013,122.0,34,,2013.0,False
116,2013-08-23 00:00:00.000,120.0,120.0,34,2013,342013,122.0,34,,2013.0,False
117,2013-08-24 00:00:00.000,120.44,120.44,34,2013,342013,122.0,34,,2013.0,False
118,2013-08-25 00:00:00.000,122.0,122.0,34,2013,342013,122.0,34,,2013.0,False
119,2013-08-26 00:00:00.000,122.04,122.04,35,2013,352013,138.17,35,,2013.0,False
120,2013-08-27 00:00:00.000,125.67,125.67,35,2013,352013,138.17,35,,2013.0,False
121,2013-08-28 00:00:00.000,123.02,123.02,35,2013,352013,138.17,35,,2013.0,False
122,2013-08-29 00:00:00.000,123.44,123.44,35,2013,352013,138.17,35,,2013.0,False
123,2013-08-30 00:00:00.000,129.2,129.2,35,2013,352013,138.17,35,,2013.0,False
124,2013-08-31 00:00:00.000,137.76,137.76,35,2013,352013,138.17,35,,2013.0,False
125,2013-09-01 00:00:00.000,138.17,138.17,35,2013,352013,138.17,35,,2013.0,False
126,2013-09-02 00:00:00.000,137.17,137.17,36,2013,362013,121.77,36,110.30758499999997,2013.0,True
127,2013-09-03 00:00:00.000,137.51,137.51,36,2013,362013,121.77,36,110.30758499999997,2013.0,True
128,2013-09-04 00:00:00.000,135.21,135.21,36,2013,362013,121.77,36,110.30758499999997,2013.0,True
129,2013-09-05 00:00:00.000,129.96,129.96,36,2013,362013,121.77,36,110.30758499999997,2013.0,True
130,2013-09-06 00:00:00.000,126.13,126.13,36,2013,362013,121.77,36,110.30758499999997,2013.0,True
131,2013-09-07 00:00:00.000,123.73,123.73,36,2013,362013,121.77,36,110.30758499999997,2013.0,True
132,2013-09-08 00:00:00.000,121.77,121.77,36,2013,362013,121.77,36,110.30758499999997,2013.0,True
133,2013-09-09 00:00:00.000,126.4,126.4,37,2013,372013,129.95,37,110.04008499999995,2013.0,True
134,2013-09-10 00:00:00.000,127.78,127.78,37,2013,372013,129.95,37,110.04008499999995,2013.0,True
135,2013-09-11 00:00:00.000,131.65,131.65,37,2013,372013,129.95,37,110.04008499999995,2013.0,True
136,2013-09-12 00:00:00.000,134.22,134.22,37,2013,372013,129.95,37,110.04008499999995,2013.0,True
137,2013-09-13 00:00:00.000,135.05,135.05,37,2013,372013,129.95,37,110.04008499999995,2013.0,True
138,2013-09-14 00:00:00.000,131.39,131.39,37,2013,372013,129.95,37,110.04008499999995,2013.0,True
139,2013-09-15 00:00:00.000,129.95,129.95,37,2013,372013,129.95,37,110.04008499999995,2013.0,True
140,2013-09-16 00:00:00.000,131.48,131.48,38,2013,382013,128.37,38,110.61908499999996,2013.0,True
141,2013-09-17 00:00:00.000,131.31,131.31,38,2013,382013,128.37,38,110.61908499999996,2013.0,True
142,2013-09-18 00:00:00.000,132.06,132.06,38,2013,382013,128.37,38,110.61908499999996,2013.0,True
143,2013-09-19 00:00:00.000,130.23,130.23,38,2013,382013,128.37,38,110.61908499999996,2013.0,True
144,2013-09-20 00:00:00.000,128.57,128.57,38,2013,382013,128.37,38,110.61908499999996,2013.0,True
145,2013-09-21 00:00:00.000,126.78,126.78,38,2013,382013,128.37,38,110.61908499999996,2013.0,True
146,2013-09-22 00:00:00.000,128.37,128.37,38,2013,382013,128.37,38,110.61908499999996,2013.0,True
147,2013-09-23 00:00:00.000,126.73,126.73,39,2013,392013,140.28,39,111.89743499999994,2013.0,True
148,2013-09-24 00:00:00.000,126.09,126.09,39,2013,392013,140.28,39,111.89743499999994,2013.0,True
149,2013-09-25 00:00:00.000,127.99,127.99,39,2013,392013,140.28,39,111.89743499999994,2013.0,True
150,2013-09-26 00:00:00.000,128.02,128.02,39,2013,392013,140.28,39,111.89743499999994,2013.0,True
151,2013-09-27 00:00:00.000,131.84,131.84,39,2013,392013,140.28,39,111.89743499999994,2013.0,True
152,2013-09-28 00:00:00.000,133.93,133.93,39,2013,392013,140.28,39,111.89743499999994,2013.0,True
153,2013-09-29 00:00:00.000,140.28,140.28,39,2013,392013,140.28,39,111.89743499999994,2013.0,True
154,2013-09-30 00:00:00.000,131.65,131.65,40,2013,402013,127.56,40,112.25038499999994,2013.0,True
155,2013-10-01 00:00:00.000,132.55,132.55,40,2013,402013,127.56,40,112.25038499999994,2013.0,True
156,2013-10-02 00:00:00.000,132.04,132.04,40,2013,402013,127.56,40,112.25038499999994,2013.0,True
157,2013-10-03 00:00:00.000,123.07,123.07,40,2013,402013,127.56,40,112.25038499999994,2013.0,True
158,2013-10-04 00:00:00.000,128.26,128.26,40,2013,402013,127.56,40,112.25038499999994,2013.0,True
159,2013-10-05 00:00:00.000,129.57,129.57,40,2013,402013,127.56,40,112.25038499999994,2013.0,True
160,2013-10-06 00:00:00.000,127.56,127.56,40,2013,402013,127.56,40,112.25038499999994,2013.0,True
161,2013-10-07 00:00:00.000,128.38,128.38,41,2013,412013,135.48,41,112.29438499999995,2013.0,True
162,2013-10-08 00:00:00.000,125.72,125.72,41,2013,412013,135.48,41,112.29438499999995,2013.0,True
163,2013-10-09 00:00:00.000,130.9,130.9,41,2013,412013,135.48,41,112.29438499999995,2013.0,True
164,2013-10-10 00:00:00.000,129.68,129.68,41,2013,412013,135.48,41,112.29438499999995,2013.0,True
165,2013-10-11 00:00:00.000,130.27,130.27,41,2013,412013,135.48,41,112.29438499999995,2013.0,True
166,2013-10-12 00:00:00.000,135.35,135.35,41,2013,412013,135.48,41,112.29438499999995,2013.0,True
167,2013-10-13 00:00:00.000,135.48,135.48,41,2013,412013,135.48,41,112.29438499999995,2013.0,True
168,2013-10-14 00:00:00.000,140.48,140.48,42,2013,422013,172.01,42,114.82988499999992,2013.0,True
169,2013-10-15 00:00:00.000,143.89,143.89,42,2013,422013,172.01,42,114.82988499999992,2013.0,True
170,2013-10-16 00:00:00.000,143.61,143.61,42,2013,422013,172.01,42,114.82988499999992,2013.0,True
171,2013-10-17 00:00:00.000,146.15,146.15,42,2013,422013,172.01,42,114.82988499999992,2013.0,True
172,2013-10-18 00:00:00.000,151.34,151.34,42,2013,422013,172.01,42,114.82988499999992,2013.0,True
173,2013-10-19 00:00:00.000,170.51,170.51,42,2013,422013,172.01,42,114.82988499999992,2013.0,True
174,2013-10-20 00:00:00.000,172.01,172.01,42,2013,422013,172.01,42,114.82988499999992,2013.0,True
175,2013-10-21 00:00:00.000,181.41,181.41,43,2013,432013,189.83,43,118.90133499999993,2013.0,True
176,2013-10-22 00:00:00.000,193.45,193.45,43,2013,432013,189.83,43,118.90133499999993,2013.0,True
177,2013-10-23 00:00:00.000,206.78,206.78,43,2013,432013,189.83,43,118.90133499999993,2013.0,True
178,2013-10-24 00:00:00.000,198.8,198.8,43,2013,432013,189.83,43,118.90133499999993,2013.0,True
179,2013-10-25 00:00:00.000,172.48,172.48,43,2013,432013,189.83,43,118.90133499999993,2013.0,True
180,2013-10-26 00:00:00.000,178.96,178.96,43,2013,432013,189.83,43,118.90133499999993,2013.0,True
181,2013-10-27 00:00:00.000,189.83,189.83,43,2013,432013,189.83,43,118.90133499999993,2013.0,True
182,2013-10-28 00:00:00.000,198.55,198.55,44,2013,442013,212.45,44,124.52433499999992,2013.0,True
183,2013-10-29 00:00:00.000,204.39,204.39,44,2013,442013,212.45,44,124.52433499999992,2013.0,True
184,2013-10-30 00:00:00.000,204.2,204.2,44,2013,442013,212.45,44,124.52433499999992,2013.0,True
185,2013-10-31 00:00:00.000,203.88,203.88,44,2013,442013,212.45,44,124.52433499999992,2013.0,True
186,2013-11-01 00:00:00.000,205.26,205.26,44,2013,442013,212.45,44,124.52433499999992,2013.0,True
187,2013-11-02 00:00:00.000,206.89,206.89,44,2013,442013,212.45,44,124.52433499999992,2013.0,True
188,2013-11-03 00:00:00.000,212.45,212.45,44,2013,442013,212.45,44,124.52433499999992,2013.0,True
189,2013-11-04 00:00:00.000,226.28,226.28,45,2013,452013,313.0,45,134.81183499999992,2013.0,True
190,2013-11-05 00:00:00.000,230.63,230.63,45,2013,452013,313.0,45,134.81183499999992,2013.0,True
191,2013-11-06 00:00:00.000,260.85,260.85,45,2013,452013,313.0,45,134.81183499999992,2013.0,True
192,2013-11-07 00:00:00.000,295.63,295.63,45,2013,452013,313.0,45,134.81183499999992,2013.0,True
193,2013-11-08 00:00:00.000,332.02,332.02,45,2013,452013,313.0,45,134.81183499999992,2013.0,True
194,2013-11-09 00:00:00.000,358.0,358.0,45,2013,452013,313.0,45,134.81183499999992,2013.0,True
195,2013-11-10 00:00:00.000,313.0,313.0,45,2013,452013,313.0,45,134.81183499999992,2013.0,True
196,2013-11-11 00:00:00.000,340.55,340.55,46,2013,462013,488.36,46,154.46040499999995,2013.0,True
197,2013-11-12 00:00:00.000,355.48,355.48,46,2013,462013,488.36,46,154.46040499999995,2013.0,True
198,2013-11-13 00:00:00.000,404.17,404.17,46,2013,462013,488.36,46,154.46040499999995,2013.0,True
199,2013-11-14 00:00:00.000,408.84,408.84,46,2013,462013,488.36,46,154.46040499999995,2013.0,True
200,2013-11-15 00:00:00.000,424.16,424.16,46,2013,462013,488.36,46,154.46040499999995,2013.0,True
201,2013-11-16 00:00:00.000,437.41,437.41,46,2013,462013,488.36,46,154.46040499999995,2013.0,True
202,2013-11-17 00:00:00.000,488.36,488.36,46,2013,462013,488.36,46,154.46040499999995,2013.0,True
203,2013-11-18 00:00:00.000,580.87,580.87,47,2013,472013,764.43,47,189.27774999999994,2013.0,True
204,2013-11-19 00:00:00.000,614.4,614.4,47,2013,472013,764.43,47,189.27774999999994,2013.0,True
205,2013-11-20 00:00:00.000,565.34,565.34,47,2013,472013,764.43,47,189.27774999999994,2013.0,True
206,2013-11-21 00:00:00.000,675.06,675.06,47,2013,472013,764.43,47,189.27774999999994,2013.0,True
207,2013-11-22 00:00:00.000,731.15,731.15,47,2013,472013,764.43,47,189.27774999999994,2013.0,True
208,2013-11-23 00:00:00.000,819.31,819.31,47,2013,472013,764.43,47,189.27774999999994,2013.0,True
209,2013-11-24 00:00:00.000,764.43,764.43,47,2013,472013,764.43,47,189.27774999999994,2013.0,True
210,2013-11-25 00:00:00.000,793.07,793.07,48,2013,482013,1033.39,48,236.16824999999994,2013.0,True
211,2013-11-26 00:00:00.000,832.93,832.93,48,2013,482013,1033.39,48,236.16824999999994,2013.0,True
212,2013-11-27 00:00:00.000,914.13,914.13,48,2013,482013,1033.39,48,236.16824999999994,2013.0,True
213,2013-11-28 00:00:00.000,979.08,979.08,48,2013,482013,1033.39,48,236.16824999999994,2013.0,True
214,2013-11-29 00:00:00.000,1101.83,1101.83,48,2013,482013,1033.39,48,236.16824999999994,2013.0,True
215,2013-11-30 00:00:00.000,1127.45,1127.45,48,2013,482013,1033.39,48,236.16824999999994,2013.0,True
216,2013-12-01 00:00:00.000,1033.39,1033.39,48,2013,482013,1033.39,48,236.16824999999994,2013.0,True
217,2013-12-02 00:00:00.000,974.03,974.03,49,2013,492013,743.11,49,268.85974999999996,2013.0,True
218,2013-12-03 00:00:00.000,1078.64,1078.64,49,2013,492013,743.11,49,268.85974999999996,2013.0,True
219,2013-12-04 00:00:00.000,1121.48,1121.48,49,2013,492013,743.11,49,268.85974999999996,2013.0,True
220,2013-12-05 00:00:00.000,989.04,989.04,49,2013,492013,743.11,49,268.85974999999996,2013.0,True
221,2013-12-06 00:00:00.000,1019.66,1019.66,49,2013,492013,743.11,49,268.85974999999996,2013.0,True
222,2013-12-07 00:00:00.000,811.98,811.98,49,2013,492013,743.11,49,268.85974999999996,2013.0,True
223,2013-12-08 00:00:00.000,743.11,743.11,49,2013,492013,743.11,49,268.85974999999996,2013.0,True
224,2013-12-09 00:00:00.000,897.89,897.89,50,2013,502013,854.62,50,306.8904999999999,2013.0,True
225,2013-12-10 00:00:00.000,927.78,927.78,50,2013,502013,854.62,50,306.8904999999999,2013.0,True
226,2013-12-11 00:00:00.000,887.08,887.08,50,2013,502013,854.62,50,306.8904999999999,2013.0,True
227,2013-12-12 00:00:00.000,878.17,878.17,50,2013,502013,854.62,50,306.8904999999999,2013.0,True
228,2013-12-13 00:00:00.000,897.27,897.27,50,2013,502013,854.62,50,306.8904999999999,2013.0,True
229,2013-12-14 00:00:00.000,866.99,866.99,50,2013,502013,854.62,50,306.8904999999999,2013.0,True
230,2013-12-15 00:00:00.000,854.62,854.62,50,2013,502013,854.62,50,306.8904999999999,2013.0,True
231,2013-12-16 00:00:00.000,789.15,789.15,51,2013,512013,650.27,51,334.16099999999994,2013.0,True
232,2013-12-17 00:00:00.000,691.65,691.65,51,2013,512013,650.27,51,334.16099999999994,2013.0,True
233,2013-12-18 00:00:00.000,559.36,559.36,51,2013,512013,650.27,51,334.16099999999994,2013.0,True
234,2013-12-19 00:00:00.000,677.84,677.84,51,2013,512013,650.27,51,334.16099999999994,2013.0,True
235,2013-12-20 00:00:00.000,694.25,694.25,51,2013,512013,650.27,51,334.16099999999994,2013.0,True
236,2013-12-21 00:00:00.000,596.12,596.12,51,2013,512013,650.27,51,334.16099999999994,2013.0,True
237,2013-12-22 00:00:00.000,650.27,650.27,51,2013,512013,650.27,51,334.16099999999994,2013.0,True
238,2013-12-23 00:00:00.000,645.75,645.75,52,2013,522013,726.47,52,365.29599999999994,2013.0,True
239,2013-12-24 00:00:00.000,659.94,659.94,52,2013,522013,726.47,52,365.29599999999994,2013.0,True
240,2013-12-25 00:00:00.000,668.74,668.74,52,2013,522013,726.47,52,365.29599999999994,2013.0,True
241,2013-12-26 00:00:00.000,734.59,734.59,52,2013,522013,726.47,52,365.29599999999994,2013.0,True
242,2013-12-27 00:00:00.000,734.27,734.27,52,2013,522013,726.47,52,365.29599999999994,2013.0,True
243,2013-12-28 00:00:00.000,738.81,738.81,52,2013,522013,726.47,52,365.29599999999994,2013.0,True
244,2013-12-29 00:00:00.000,726.47,726.47,52,2013,522013,726.47,52,365.29599999999994,2013.0,True
245,2013-12-30 00:00:00.000,760.52,760.52,1,2013,12013,,52,365.29599999999994,,True
246,2013-12-31 00:00:00.000,755.16,755.16,1,2013,12013,,52,365.29599999999994,,True
247,2014-01-01 00:00:00.000,767.74,767.74,1,2014,12014,919.41,1,405.5464999999999,2014.0,True
248,2014-01-02 00:00:00.000,772.53,772.53,1,2014,12014,919.41,1,405.5464999999999,2014.0,True
249,2014-01-03 00:00:00.000,825.47,825.47,1,2014,12014,919.41,1,405.5464999999999,2014.0,True
250,2014-01-04 00:00:00.000,849.14,849.14,1,2014,12014,919.41,1,405.5464999999999,2014.0,True
251,2014-01-05 00:00:00.000,919.41,919.41,1,2014,12014,919.41,1,405.5464999999999,2014.0,True
252,2014-12-29 00:00:00.000,312.6329999999999,312.6329999999999,1,2014,12014,919.41,1,405.5464999999999,2014.0,False
253,2014-12-30 00:00:00.000,310.079,310.079,1,2014,12014,919.41,1,405.5464999999999,2014.0,False
254,2014-12-31 00:00:00.000,317.379,317.379,1,2014,12014,919.41,1,405.5464999999999,2014.0,False
255,2014-01-06 00:00:00.000,936.38,936.38,2,2014,22014,867.45,2,442.81899999999996,2014.0,True
256,2014-01-07 00:00:00.000,826.5,826.5,2,2014,22014,867.45,2,442.81899999999996,2014.0,True
257,2014-01-08 00:00:00.000,838.32,838.32,2,2014,22014,867.45,2,442.81899999999996,2014.0,True
258,2014-01-09 00:00:00.000,853.29,853.29,2,2014,22014,867.45,2,442.81899999999996,2014.0,True
259,2014-01-10 00:00:00.000,863.3,863.3,2,2014,22014,867.45,2,442.81899999999996,2014.0,True
260,2014-01-11 00:00:00.000,905.72,905.72,2,2014,22014,867.45,2,442.81899999999996,2014.0,True
261,2014-01-12 00:00:00.000,867.45,867.45,2,2014,22014,867.45,2,442.81899999999996,2014.0,True
262,2014-01-13 00:00:00.000,840.96,840.96,3,2014,32014,838.17,3,477.81899999999996,2014.0,True
263,2014-01-14 00:00:00.000,838.05,838.05,3,2014,32014,838.17,3,477.81899999999996,2014.0,True
264,2014-01-15 00:00:00.000,860.44,860.44,3,2014,32014,838.17,3,477.81899999999996,2014.0,True
265,2014-01-16 00:00:00.000,837.98,837.98,3,2014,32014,838.17,3,477.81899999999996,2014.0,True
266,2014-01-17 00:00:00.000,812.9,812.9,3,2014,32014,838.17,3,477.81899999999996,2014.0,True
267,2014-01-18 00:00:00.000,840.0,840.0,3,2014,32014,838.17,3,477.81899999999996,2014.0,True
268,2014-01-19 00:00:00.000,838.17,838.17,3,2014,32014,838.17,3,477.81899999999996,2014.0,True
269,2014-01-20 00:00:00.000,869.15,869.15,4,2014,42014,853.51,4,514.406,2014.0,True
270,2014-01-21 00:00:00.000,869.57,869.57,4,2014,42014,853.51,4,514.406,2014.0,True
271,2014-01-22 00:00:00.000,865.03,865.03,4,2014,42014,853.51,4,514.406,2014.0,True
272,2014-01-23 00:00:00.000,846.97,846.97,4,2014,42014,853.51,4,514.406,2014.0,True
