,price
2018-06-28 00:00:00.000,0.1719098577485593
2018-06-29 00:00:00.000,0.1660272838225857
2018-06-30 00:00:00.000,0.18134958757782982
2018-07-01 00:00:00.000,0.22425276928366122
2018-07-02 00:00:00.000,0.2202494844758419
2018-07-03 00:00:00.000,0.24831217775230605
2018-07-04 00:00:00.000,0.2358415658842221
2018-07-05 00:00:00.000,0.23178696396409926
2018-07-06 00:00:00.000,0.21776796276036517
2018-07-07 00:00:00.000,0.23321621892810293
2018-07-08 00:00:00.000,0.24850625404369836
2018-07-09 00:00:00.000,0.24620046388299213
2018-07-10 00:00:00.000,0.23487337370276348
2018-07-11 00:00:00.000,0.21079734575469053
2018-07-12 00:00:00.000,0.20740577368344662
2018-07-13 00:00:00.000,0.20382869258072894
2018-07-14 00:00:00.000,0.20023759506314165
2018-07-15 00:00:00.000,0.19434767756135934
2018-07-16 00:00:00.000,0.19869556888694512
2018-07-17 00:00:00.000,0.22199338326166562
2018-07-18 00:00:00.000,0.24786343855763954
2018-07-19 00:00:00.000,0.2371512267007585
2018-07-20 00:00:00.000,0.22786025816928343
2018-07-21 00:00:00.000,0.21593573704741048
2018-07-22 00:00:00.000,0.221273813063886
2018-07-23 00:00:00.000,0.20329975195455322
2018-07-24 00:00:00.000,0.19593845336051155
2018-07-25 00:00:00.000,0.20205483952476483
2018-07-26 00:00:00.000,0.2438325815851538
2018-07-27 00:00:00.000,0.2509995446336331
2018-07-28 00:00:00.000,0.2666973383797636
2018-07-29 00:00:00.000,0.2797779641138054
2018-07-30 00:00:00.000,0.3280443794920333
2018-07-31 00:00:00.000,0.3182034417973916
2018-08-01 00:00:00.000,0.29319402265998523
2018-08-02 00:00:00.000,0.2880413038766936
2018-08-03 00:00:00.000,0.30907967473324616
2018-08-04 00:00:00.000,0.2865205314356897
2018-08-05 00:00:00.000,0.25808427890651753
2018-08-06 00:00:00.000,0.25299567582717164
2018-08-07 00:00:00.000,0.2358229296197572
2018-08-08 00:00:00.000,0.23401732523156177
2018-08-09 00:00:00.000,0.2294017402677167
2018-08-10 00:00:00.000,0.2760343358008149
2018-08-11 00:00:00.000,0.27441628010924873
2018-08-12 00:00:00.000,0.27020652751835555
2018-08-13 00:00:00.000,0.284509887088928
2018-08-14 00:00:00.000,0.2612684609489953
2018-08-15 00:00:00.000,0.2714433020946422
2018-08-16 00:00:00.000,0.2572453382130778
2018-08-17 00:00:00.000,0.2665227641744966
2018-08-18 00:00:00.000,0.29186990625943454
2018-08-19 00:00:00.000,0.2702307785563211
2018-08-20 00:00:00.000,0.3007518507660273
2018-08-21 00:00:00.000,0.28946956438599253
2018-08-22 00:00:00.000,0.30918948353166625
2018-08-23 00:00:00.000,0.31228607280399795
2018-08-24 00:00:00.000,0.32035983043210114
2018-08-25 00:00:00.000,0.33648093761172704
2018-08-26 00:00:00.000,0.31771276498953316
2018-08-27 00:00:00.000,0.327476783930817
2018-08-28 00:00:00.000,0.33589354706240415
2018-08-29 00:00:00.000,0.3361920691532148
2018-08-30 00:00:00.000,0.3084565688595027
2018-08-31 00:00:00.000,0.3022887034633034
2018-09-01 00:00:00.000,0.3290794699844154
2018-09-02 00:00:00.000,0.33531643949692513
2018-09-03 00:00:00.000,0.31186632115723195
2018-09-04 00:00:00.000,0.3038789480255549
2018-09-05 00:00:00.000,0.2973778928631896
2018-09-06 00:00:00.000,0.2719092787370237
2018-09-07 00:00:00.000,0.2721175235323507
2018-09-08 00:00:00.000,0.25865411679548655
2018-09-09 00:00:00.000,0.24196644342657844
2018-09-10 00:00:00.000,0.23952734743888973
2018-09-11 00:00:00.000,0.247885374655316
2018-09-12 00:00:00.000,0.2600722607564526
2018-09-13 00:00:00.000,0.2540509654170261
2018-09-14 00:00:00.000,0.27187717512185977
2018-09-15 00:00:00.000,0.2687263108132249
2018-09-16 00:00:00.000,0.2695197004083451
2018-09-17 00:00:00.000,0.27403210455531446
2018-09-18 00:00:00.000,0.2681488707949901
2018-09-19 00:00:00.000,0.2911254680161462
2018-09-20 00:00:00.000,0.329616664207829
2018-09-21 00:00:00.000,0.35368066941017295
2018-09-22 00:00:00.000,0.3546441149043612
2018-09-23 00:00:00.000,0.34012531237195404
2018-09-24 00:00:00.000,0.34455071168381385
2018-09-25 00:00:00.000,0.33435767671154804
2018-09-26 00:00:00.000,0.3266724427681221
2018-09-27 00:00:00.000,0.35160956925108533
2018-09-28 00:00:00.000,0.3466424802765345
2018-09-29 00:00:00.000,0.3347538205289636
2018-09-30 00:00:00.000,0.32978132419663236
2018-10-01 00:00:00.000,0.33158442425434975
2018-10-02 00:00:00.000,0.3255414625725677
2018-10-03 00:00:00.000,0.3203686898399812
2018-10-04 00:00:00.000,0.31141385601956795
2018-10-05 00:00:00.000,0.3212195526695396
2018-10-06 00:00:00.000,0.35713230164736604
2018-10-07 00:00:00.000,0.3382786359953736
2018-10-08 00:00:00.000,0.3378195781503386
2018-10-09 00:00:00.000,0.3441395745151918
2018-10-10 00:00:00.000,0.34030687283383804
